"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RP11-525K10.3",0.0667281782805391,-1.43803942028637,0.007,0.014,1
"RP11-165F24.3",0.0674145233671379,0.146894050494428,0.035,0.023,1
"AC009264.1",0.0674328126873951,-1.09039326255596,0.007,0.014,1
"AC005264.2",0.0674531733850065,0.279054874719596,0.016,0.008,1
"RP11-392P7.6",0.0675809222046525,0.637650660950458,0.04,0.027,1
"CH17-125A10.2",0.0683847104190459,-0.48884522002386,0.039,0.052,1
"RP11-400L8.2",0.0685839906291615,0.471174364629375,0.018,0.01,1
"RP11-472N13.3",0.0688789945032119,-0.470641186883231,0.08,0.097,1
"SRGAP2-AS1",0.0696321698631835,-0.515156011474211,0.129,0.146,1
"RP11-556O9.2",0.0699905161061648,0.464093173476273,0.012,0.005,1
"AC159540.2",0.0701732550400633,0.234027338630766,0.012,0.005,1
"RP11-154H23.4",0.0702714168729456,0.209622278504928,0.073,0.056,1
"C21orf62-AS1",0.0702788922878958,0.144038433776356,0.059,0.044,1
"JAZF1-AS1",0.0705911807559164,0.365566660514222,0.023,0.014,1
"RP11-342M1.3",0.0720845776486775,-1.34567363558823,0.008,0.015,1
"RP11-392O17.2",0.0726895890893824,0.898828000687058,0.013,0.006,1
"RP11-254F7.2",0.072838856552464,0.722595484500015,0.013,0.006,1
"LINC01003",0.0734667015100845,-0.912251415863341,0.008,0.015,1
"UCKL1-AS1",0.0736568412469205,-0.919531002830063,0.008,0.015,1
"AF196970.3",0.0747820922514539,0.359745846900609,0.032,0.021,1
"RP11-266K4.9",0.0749087272419579,1.02689557129827,0.014,0.007,1
"RP11-156K13.3",0.0751076930729881,-0.673121837264001,0.032,0.044,1
"RP11-535M15.1",0.0766293744295631,0.230124625979333,0.087,0.068,1
"XX-FW83563B9.5",0.0780969458926302,0.822034042959139,0.01,0.005,1
"RP11-120M18.5",0.0781327087536826,0.731577562706347,0.01,0.005,1
"KCNIP2-AS1",0.0789950246016403,0.335704364116375,0.01,0.005,1
"FLVCR1-AS1",0.0793183095722575,0.496833068671773,0.026,0.016,1
"RP11-238K6.1",0.0795396166913054,-0.736713991960088,0.066,0.08,1
"RP11-77H9.2",0.0808858803410459,0.207154657267134,0.027,0.017,1
"IDI2-AS1",0.081230247249298,0.59373139062012,0.018,0.01,1
"CTD-2270L9.4",0.0813363443334068,0.160710685588202,0.017,0.009,1
"AC073283.4",0.081369125378861,0.479461196409347,0.018,0.01,1
"AC005253.2",0.0813969241147795,0.629283156427144,0.018,0.01,1
"LINC00968",0.0818222374801915,0.135669601815884,0.05,0.037,1
"CRNDE",0.0822387013057845,0.364073760442148,0.019,0.011,1
"RP11-188D8.1",0.0828416341647209,0.757620179143439,0.012,0.005,1
"RP11-434H6.7",0.0830541646105314,0.653558066958011,0.012,0.005,1
"LINC00467",0.0831157726404858,-0.572569652493792,0.024,0.034,1
"A2ML1-AS1",0.0831783147906089,0.378640773867822,0.02,0.012,1
"LINC00909",0.0843625437002565,0.137375950499659,0.059,0.044,1
"MIR24-2",0.0847925524218838,0.124945503911837,0.056,0.041,1
"AC007099.1",0.0854277815476115,-0.553231535524359,0.01,0.016,1
"LINC00461",0.0856002037604541,-1.33789701383063,0.005,0.01,1
"CTD-2035E11.5",0.0857291219060886,-0.821674487401666,0.017,0.026,1
"RP11-160E2.6",0.0858434902688124,-1.14560762186311,0.02,0.029,1
"RP11-141M1.3",0.0859065434029599,-0.660216445981069,0.037,0.049,1
"ZNF529-AS1",0.0872898543290724,0.206225100007003,0.044,0.031,1
"RP11-430G17.3",0.0883672790722203,-0.720106911555063,0.01,0.017,1
"RP11-119D9.1",0.0887695408079388,-1.34955950519169,0.008,0.014,1
"RP11-1277A3.1",0.0894094671177753,0.515040032646726,0.027,0.017,1
"RP4-537K23.4",0.0899928368162734,0.253437427020757,0.027,0.017,1
"AC026150.8",0.0900586725460019,0.535666152667491,0.014,0.007,1
"RP11-1055B8.9",0.0908397577571433,0.415772586064077,0.015,0.008,1
"STT3A-AS1",0.0908498533022177,0.3673225265696,0.014,0.007,1
"U91328.19",0.0914035296908425,0.37065993012615,0.014,0.007,1
"NIFK-AS1",0.0917500307095136,0.210790892987034,0.1,0.081,1
"RP11-158H5.8",0.092779341700786,0.7130380301813,0.023,0.015,1
"POT1-AS1",0.0929033671830497,0.284520999437471,0.032,0.022,1
"RP11-282O18.3",0.0930057125288678,0.323656924493508,0.032,0.022,1
"RP11-306G20.1",0.0932901475380489,0.593373268519306,0.016,0.009,1
"RP11-739N20.2",0.0935620537074,0.369862282333785,0.024,0.016,1
"RP4-548D19.3",0.0936995203065251,-1.27943426839254,0.009,0.015,1
"PRRT3-AS1",0.0937263569062162,0.537455559779445,0.021,0.013,1
"RP11-572M11.4",0.0940378786682757,0.51163543698977,0.04,0.028,1
"PCF11-AS1",0.0941480017014505,-1.01601667313431,0.013,0.02,1
"RP11-135A24.2",0.0944213409060958,0.307438530322854,0.024,0.016,1
"RP11-596D21.1",0.0944387553657752,0.847653357008456,0.01,0.005,1
"RP11-510J16.5",0.0949914461329801,0.25468192155666,0.017,0.01,1
"RP11-10O17.3",0.0950848715295122,0.323221773092371,0.037,0.026,1
"RP11-537H15.3",0.0951546669297589,0.423140612605268,0.019,0.011,1
"AC020594.5",0.0953080728831074,0.340224470898683,0.021,0.013,1
"RP11-733O18.1",0.0955106259380693,0.227606810482127,0.052,0.038,1
"RP4-669P10.20",0.0957204864439566,-1.07262576735741,0.006,0.011,1
"RP11-10K17.6",0.0967831918776385,-0.813585291770625,0.009,0.015,1
"RP1-244F24.1",0.0975045680758057,0.155284620719089,0.061,0.047,1
"TMCC1-AS1",0.099175859883852,0.436817998637204,0.043,0.031,1
"CTD-2547G23.4",0.0994271569486544,0.397998886668441,0.034,0.024,1
"RP11-18H7.1",0.100237547858249,0.207901935035459,0.041,0.029,1
"LA16c-349E10.1",0.100938199256605,-0.887118598522837,0.016,0.024,1
"C1RL-AS1",0.101703636237634,-1.06451550883996,0.018,0.026,1
"RP11-12G12.7",0.102106306208925,-1.15732613991879,0.01,0.016,1
"C6orf3",0.102888614665263,0.889339254053861,0.012,0.006,1
"RP3-402G11.26",0.10302103030876,-1.30149063785282,0.007,0.012,1
"RP11-428J1.4",0.103294007893904,0.63918404078104,0.012,0.006,1
"RP11-120D5.1",0.103312333076777,-0.366141685725796,0.043,0.055,1
"CTC-542B22.2",0.104508537849599,0.128983884094551,0.044,0.032,1
"RP11-708B6.2",0.104722892579977,0.413577611353411,0.012,0.006,1
"RP11-45M22.3",0.10529882231108,0.263074248595129,0.012,0.006,1
"AJ006998.2",0.105319127174561,0.40764663144359,0.022,0.014,1
"AC005301.9",0.106165913285789,0.441658406292441,0.022,0.014,1
"RP11-162J8.3",0.106234920096331,0.451839388556698,0.034,0.024,1
"RP11-608O21.1",0.10640922798561,0.349094009844626,0.05,0.037,1
"KB-1507C5.4",0.106551589836566,-0.277290485672433,0.162,0.18,1
"RP4-769N13.7",0.107121458000655,0.40567076253912,0.014,0.007,1
"AC098823.3",0.107516059645085,0.534119903580687,0.015,0.008,1
"RP11-274B21.10",0.107920262583022,0.237601142508534,0.014,0.007,1
"RP11-432J22.2",0.108169957373059,0.506692652958299,0.016,0.009,1
"RP11-107E5.4",0.108282968272171,0.454410711710874,0.022,0.014,1
"RP11-147L13.12",0.108539353360321,0.617847522683085,0.016,0.009,1
"RP3-348I23.2",0.108901032419543,0.3593197241222,0.021,0.013,1
"CTC-444N24.6",0.108937674733367,-0.921428622207073,0.011,0.017,1
"NFYC-AS1",0.108937675300591,0.179426018197599,0.015,0.008,1
"NUCB1-AS1",0.108976302694129,0.20061153079374,0.015,0.008,1
"CTD-3239E11.2",0.109132462204611,0.351679489283614,0.016,0.009,1
"TTTY10",0.10935574585848,0.118043120569706,0.031,0.021,1
"CTC-467M3.1",0.110064322426959,0.436938512161632,0.016,0.009,1
"RP3-325F22.3",0.110750330758075,0.418320058049843,0.017,0.01,1
"RP11-849F2.5",0.111274554886896,0.355716309111958,0.015,0.008,1
"RP11-20E24.1",0.111472263592579,-1.00980875409591,0.012,0.018,1
"RP11-433J20.1",0.112780689195361,1.12343311513871,0.01,0.005,1
